Document Name,Location,Category 1 (Mandatory),Category 2 (Optional),Category 3 (Optional)
chinese_simplified_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Simplified Chinese,
chinese_traditional_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Traditional Chinese,
chinese_traditional_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Traditional Chinese,
croatian_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Croatian,
croatian_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Croatian,
dutch_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Dutch,
dutch_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Dutch,
acqsc_working_with_aged_care_consumers_-_resource.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,
Design Your Care Activity - updated v2.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,
design_your_care_activity_-_updated.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,
referrals_to_other_organisations_fact_sheet_jan_2020.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,Fact sheet,
ACQSC_Open_Disclosure.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,
acqsc_psychotropic_medications_v11.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,
acqsc_resolving-concerns-factsheet_0.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,Fact sheet,
Fact sheet Human resource management.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,
Senior Quality Assessor - Job Papackage- Temp Register .pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,
ACQSC Application Cover form.doc,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,
Complaints Officer APS5 APS6- Job Package- Temp register.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,
Fact sheet - changes to the Rules - external facing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,Fact sheet,
Key changes for providers from January 1 2020 - Accreditation and re-accreditation.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,
Key changes for providers from January 1 2020 - Assessment contacts.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,
Key changes for providers from January 1 2020 - Quality reviews.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,
Key changes for providers from January 1 2020 - Review audits.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,
Key changes for providers from January 1 2020 - Serious risk.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,
Key changes for providers from January 1 2020 - Timetable for improvement.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,
Newsletter - February 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,
Newsletter - June 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,
Newsletter - March 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,
Newsletter - May 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,
Newsletter - April 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,
Newsletter - August 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,
notice_of_collection_-_german.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,German,
notice_of_collection_-_greek.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Greek,
notice_of_collection_-_hindi.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Hindi,
notice_of_collection_-_hungarian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Hungarian,
notice_of_collection_-_korean.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Korean,
notice_of_collection_-_latvian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Latvian,
notice_of_collection_-_macedonian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Macedonian,
notice_of_collection_-_polish.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Polish,
notice_of_collection_-_portuguese.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Portuguese,
notice_of_collection_-_russian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Russian,
notice_of_collection_-_serbian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Serbian,
notice_of_collection_-_turkish.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Turkish,
notice_of_collection_-_ukranian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Ukrainian,
Notice of Collection - Arabic_0.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Arabic,
Notice of Collection.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,English,
Notice of Collection_2.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,English,
notice_of_collection_-_dutch.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Dutch,
notice_of_collection_-_french.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,French,
rb_2019-03_exclusion_of_specific_dates_for_unannounced_visits.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-03_exclusion_of_specific_dates_for_unannounced_visits_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-04_responding_to_non-compliance_with_the_acqs.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-04_responding_to_non-compliance_with_the_acqs.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-05_acqs_performance_assessment_methodology.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-05_acqs_performance_assessment_methodology_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-06_regulatory_decision-making.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-06_regulatory_decision-making.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-07_reconsideration_of_regulatory_decisions.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-07_reconsideration_of_regulatory_decisions.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-08_regulation_of_physical_and_chemical_restraint_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2019-08_v2.1.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2020-09_assessment_contacts_in_residential_and_home_services.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2020-09_assessment_contacts_in_residential_and_home_services_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2020-10_quality_assessor_registration.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2020-10_quality-assessor-registration.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2020-11_publication_of_provider_performance_information_07_2020.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
rb_2020-11_publication_of_provider_performance_information_07_2020.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,
ACQSC_Sector_Performance_Data_October-December_2019 final.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,
ACQSC-001-Sector_Performance_Data_JUL-DEC18_v12.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,
ACQSC Sector Performance Data_April - June 2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,
ACQSC_Sector_Performance_Data_JAN-MAR19_v5.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,
ACQSC_Sector_Performance_Data_JUL-SEP_2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,
Commission Statement of Expectations - 25 February 2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,
Commission Statement of Intent 2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,
Social Media Acceptable Use Policy - Aged Care Quality and safety.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,
Social Media Disclaimer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,
Social Media Privacy Statement - Aged Care Quality and safety_1.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,
Correspondence_COVID_Preparedness_7_July_2020.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
covid-19_-_etiquette_-_coughing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_-_etiquette_-_sneezing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_keeping_your_loved_one_safe_in_residential_care_storyboard_user_guide.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_keeping_your_loved_one_safe_in_residential_care_storyboard_user_guide.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_keeping_yourself_safe_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_keeping_yourself_safe_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_keeping_yourself_safe_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_self_isolation_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_self_isolation_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_self_isolation_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_social_and_physical_distancing_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_social_and_physical_distancing_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_social_and_physical_distancing_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_staying_safe_in_rural_and_remote_communities_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_staying_safe_in_rural_and_remote_communities_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_staying_safe_in_rural_and_remote_communities_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_working_safely_in_community_care_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_working_safely_in_community_care_storyboard_explainer.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19_working_safely_in_community_care_storyboard_explainer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
covid-19-flowchart_a3_posters_v12.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Poster,
email_footer_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
keeping_your_loved_one_safe_in_residential_care_storyboard.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,
social_media_tile_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
website_banner_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
a3_poster_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Poster ,
a3_poster_-_what_to_expect_during_a_covid-19_outbreak.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Poster,
a4_guide_-_what_to_expect_during_a_covid-19_outbreak.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
a4_how-to_guide_-_how_to_stay_safe_from_covid-19.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
ACQSC Schematic.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
acqsc_fact_sheet_industry_code_covid_visit.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Fact sheet,
acqsc_factsheet_res_covid_questions_v4.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Fact sheet,
are_you_alert_and_ready_-_home_care_services.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
are_you_alert_and_ready_residential_all_states.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
are_you_alert_and_ready_v1.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,
MOU - ACQSC and OHO QLD.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,
MoU ACQSC and AHPRA.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,
Signed MoU HCCC & ACQSC 151019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,
signed_mou_with_doh.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,
signed_schedule_communication_data.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Memorandum of Understanding,Memorandum of Understanding,,
acqsc_six_steps_for_safe_prescribing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,
acqsc_translated-information-for-consumer-poster_acc.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,
FOI Application Form - December 2018.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,
self-assessment_tool_psychotropic_medications_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,
Summary of actions - Directions Issued Wynwood Nursing Home.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,
Unexplained absence form 27 02 2020.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,
ACQSC Enterprise Agreement 2019-2022.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\Other,Other,,
aged-care-complaints-commissioner-annual-report-2015-16.docx,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,
aged-care-complaints-commissioner-annual-report-2015-16.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,
Annual-Report-2016-17-PDF.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,
annual-report-2016-17-word.docx,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,
Aged Care Complaints Commissioner – Annual Report 2017–18.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,
aged_care_complaints_commissioner_annual_report_2017-18.docx,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Annual Reports,Annual Report,,
Aged Care Complaints Commissioner - Corporate Plan - Quality improvement sub-plan_1.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Corporate Plan,Corporate Plan,,
aged-care-complaints-commissioners-corporate-plan-2017-and-2018.pdf,C:\Users\classifier-admin\Desktop\Data\Aged Care Complaints Commissioner\Corporate Plan,Corporate Plan,,
SDM-Policy-Guidelines.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Advance Care Planning,Advanced Care Planning,,
report-national-acd-prevalence-study-2019.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Advance Care Planning,Advanced Care Planning,,
Delirium-CCS-Clinician-Fact-sheet-Web-PDF.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Clinical Care Standards,Clinical Care Standard,Fact sheet,
Delirium-Clinical-Care-Standard-Web-PDF.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Clinical Care Standards,Clinical Care Standard,,
Antimicrobial-Stewardship-Clinical-Care-Standard-web.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Clinical Care Standards,Clinical Care Standard,,
flu_vax_poster_aged_care_residential.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\COVID-19,Handbook,COVID-19,
coronavirus-covid-19-when-to-use-personal-protective-equipment-in-aged-care.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\COVID-19,Handbook,COVID-19,
01ebfd4b-99b9-439e-8c19-126090cbb9c3.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Diabetes,Handbook,Diabetes,
LAVER_Dementia_Guidleines_recommendations_PRVW5.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Dementia,Handbook,Dementia,
Helpsheet-Environment03_HowToDesign_english.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Dementia,Handbook,Dementia,
NationalMealsGuidelines2016.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Food and Nutrition,Handbook,Food and Nutrition,
BestPracticeFoodandNutritionManualforAgedCareEdition2.1.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Food and Nutrition,Handbook,Food and Nutrition,
BL_1263A_06_16.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Mental Health,Handbook,Mental Health,
Recognising-Signs-of-Deterioration-in-a-Persons-Mental-State-Gaskin-Research-Final-Report.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Mental Health,Handbook,Mental Health,
BL_1263A 06_16.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Mental Health,Handbook,Mental Health,
DCRC-Sexuality-Assessment-Tool-SexAT.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks\Sexual Assessment,Handbook,Sexual Assessment,
National-Consensus-Statement-Essential-Elements-forsafe-high-quality-end-of-life-care.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks,Handbook,Quality Care,
National-Guidelines-for-Spiritual-Care-in-Aged-Care-DIGITAL.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks,Handbook,Spiritual Care,
NFP-Principles-and-Guidance-131015.pdf,C:\Users\classifier-admin\Desktop\Data\Handbooks,Handbook,,
Best in Care Australia - Actions.pdf,C:\Users\classifier-admin\Desktop\Data,Other,,
Bupa Seaforth - Actions.pdf,C:\Users\classifier-admin\Desktop\Data,Other,,
PCA018_Guiding-Principles-for-PC-Aged-Care_W03-002.pdf,C:\Users\classifier-admin\Desktop\Data,Other,,
Sector performance_External report definitions.pdf,C:\Users\classifier-admin\Desktop\Data,Other,,
