,Document Name,Location,Category 1 (Mandatory),Category 2 (Optional),Category 3 (Optional),path
410,arabic_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Arabic,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
411,chinese_simplified_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Simplified Chinese,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
412,chinese_simplified_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Simplified Chinese,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
413,chinese_traditional_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Traditional Chinese,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
414,chinese_traditional_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Traditional Chinese,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
415,croatian_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Croatian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
416,croatian_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Croatian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
417,dutch_-_dept_health_-_charter_of_aged_care_rights.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Dutch,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
418,dutch_-_dept_health_-_charter_of_aged_care_rights.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Dept Health,Dept Health,Dutch,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Dept Health']"
419,acqsc_working_with_aged_care_consumers_-_resource.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Handbooks']"
420,Design Your Care Activity - updated v2.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Handbooks']"
421,design_your_care_activity_-_updated.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Handbooks']"
422,referrals_to_other_organisations_fact_sheet_jan_2020.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,Fact sheet,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Handbooks']"
423,ACQSC_Open_Disclosure.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Handbooks']"
424,acqsc_psychotropic_medications_v11.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Handbooks']"
425,acqsc_resolving-concerns-factsheet_0.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Handbooks,Handbook,Fact sheet,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Handbooks']"
426,Fact sheet Human resource management.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Human Resources']"
427,Senior Quality Assessor - Job Papackage- Temp Register .pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Human Resources']"
428,ACQSC Application Cover form.doc,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Human Resources']"
429,Complaints Officer APS5 APS6- Job Package- Temp register.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Human Resources,Human Resources,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Human Resources']"
430,Fact sheet - changes to the Rules - external facing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,Fact sheet,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Key changes for providers']"
431,Key changes for providers from January 1 2020 - Accreditation and re-accreditation.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Key changes for providers']"
432,Key changes for providers from January 1 2020 - Assessment contacts.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Key changes for providers']"
433,Key changes for providers from January 1 2020 - Quality reviews.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Key changes for providers']"
434,Key changes for providers from January 1 2020 - Review audits.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Key changes for providers']"
435,Key changes for providers from January 1 2020 - Serious risk.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Key changes for providers']"
436,Key changes for providers from January 1 2020 - Timetable for improvement.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Key changes for providers,Key Changes for Providers,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Key changes for providers']"
437,Newsletter - February 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Newsletter']"
438,Newsletter - June 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Newsletter']"
439,Newsletter - March 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Newsletter']"
440,Newsletter - May 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Newsletter']"
441,Newsletter - April 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Newsletter']"
442,Newsletter - August 2019 _ Aged Care Quality and Safety Commission.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Newsletter,Newsletter,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Newsletter']"
443,notice_of_collection_-_german.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,German,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
444,notice_of_collection_-_greek.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Greek,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
445,notice_of_collection_-_hindi.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Hindi,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
446,notice_of_collection_-_hungarian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Hungarian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
447,notice_of_collection_-_korean.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Korean,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
448,notice_of_collection_-_latvian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Latvian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
449,notice_of_collection_-_macedonian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Macedonian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
450,notice_of_collection_-_polish.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Polish,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
451,notice_of_collection_-_portuguese.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Portuguese,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
452,notice_of_collection_-_russian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Russian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
453,notice_of_collection_-_serbian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Serbian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
454,notice_of_collection_-_turkish.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Turkish,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
455,notice_of_collection_-_ukranian.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Ukrainian,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
456,Notice of Collection - Arabic_0.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Arabic,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
457,Notice of Collection.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,English,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
458,Notice of Collection_2.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,English,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
459,notice_of_collection_-_dutch.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,Dutch,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
460,notice_of_collection_-_french.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Notice of Collection,Notice of Collection,French,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Notice of Collection']"
461,rb_2019-03_exclusion_of_specific_dates_for_unannounced_visits.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
462,rb_2019-03_exclusion_of_specific_dates_for_unannounced_visits_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
463,rb_2019-04_responding_to_non-compliance_with_the_acqs.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
464,rb_2019-04_responding_to_non-compliance_with_the_acqs.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
465,rb_2019-05_acqs_performance_assessment_methodology.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
466,rb_2019-05_acqs_performance_assessment_methodology_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
467,rb_2019-06_regulatory_decision-making.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
468,rb_2019-06_regulatory_decision-making.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
469,rb_2019-07_reconsideration_of_regulatory_decisions.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
470,rb_2019-07_reconsideration_of_regulatory_decisions.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
471,rb_2019-08_regulation_of_physical_and_chemical_restraint_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
472,rb_2019-08_v2.1.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
473,rb_2020-09_assessment_contacts_in_residential_and_home_services.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
474,rb_2020-09_assessment_contacts_in_residential_and_home_services_0.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
475,rb_2020-10_quality_assessor_registration.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
476,rb_2020-10_quality-assessor-registration.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
477,rb_2020-11_publication_of_provider_performance_information_07_2020.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
478,rb_2020-11_publication_of_provider_performance_information_07_2020.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Regulatory Bulletin,Regulatory Bulletin,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Regulatory Bulletin']"
479,ACQSC_Sector_Performance_Data_October-December_2019 final.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Sector Performance']"
480,ACQSC-001-Sector_Performance_Data_JUL-DEC18_v12.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Sector Performance']"
481,ACQSC Sector Performance Data_April - June 2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Sector Performance']"
482,ACQSC_Sector_Performance_Data_JAN-MAR19_v5.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Sector Performance']"
483,ACQSC_Sector_Performance_Data_JUL-SEP_2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Sector Performance,Sector Performance,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Sector Performance']"
484,Commission Statement of Expectations - 25 February 2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Statements']"
485,Commission Statement of Intent 2019.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Statements']"
486,Social Media Acceptable Use Policy - Aged Care Quality and safety.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Statements']"
487,Social Media Disclaimer.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Statements']"
488,Social Media Privacy Statement - Aged Care Quality and safety_1.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\ACQSC Statements,Statements ,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'ACQSC Statements']"
489,Correspondence_COVID_Preparedness_7_July_2020.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
490,covid-19_-_etiquette_-_coughing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
491,covid-19_-_etiquette_-_sneezing.pdf,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
492,covid-19_keeping_your_loved_one_safe_in_residential_care_storyboard_user_guide.docx,C:\Users\classifier-admin\Desktop\Data\ACQSC (Aged Care Quality and Safety Commission)\COVID-19,COVID-19,Storyboard,,"['C:', 'Users', 'classifier-admin', 'Desktop', 'Data', 'ACQSC (Aged Care Quality and Safety Commission)', 'COVID-19']"
